,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_samples,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1848,0.5306140899658203,0.009087949207246069,0.024943161010742187,0.0041103460545213995,80,70,3,68,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 68}",-1320.4873017509408,-1690.8781074745352,-3323.9675980164197,-3461.4387765080087,-1854.7785508409804,-2330.3100669181767,885.6131116189765,1959
1849,0.5490796089172363,0.008458810670990314,0.01999630928039551,0.0025458019557930475,80,70,3,69,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 69}",-1312.9325647733583,-1687.6349378713155,-3310.653499871058,-3450.0752412266133,-1829.2848206288531,-2318.1162128742394,884.6828180235815,1869
1850,0.5561294555664062,0.007297085145102772,0.026261615753173827,0.004963424447357649,80,70,3,70,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 70}",-1313.4823727088133,-1703.3756598950063,-3270.80576741389,-3428.375303164133,-1828.1978450978343,-2308.847389655936,867.995182803278,1804
1851,0.5565710067749023,0.009440467309115961,0.020208072662353516,0.00326828187615263,80,70,3,71,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 71}",-1317.918850555926,-1686.232844390933,-3261.931873348652,-3414.704108041807,-1825.9708046764426,-2301.3516962027525,864.1488558637502,1754
1852,0.5706000328063965,0.005274368995987784,0.02685060501098633,0.003789724488978081,80,70,3,72,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 72}",-1315.7637812341238,-1678.0892473686174,-3285.2028097901725,-3408.216765832994,-1828.0492786768523,-2303.0643765805517,869.1321448892771,1764
1853,0.5754290580749511,0.016470774805658724,0.022345829010009765,0.0018789518750609608,80,70,3,73,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 73}",-1311.6432990770195,-1679.6756232241376,-3315.0210380084536,-3401.8506458633747,-1826.0115157705447,-2306.840424388706,875.2628154130693,1787
1854,0.576129961013794,0.009468679405677022,0.027058506011962892,0.005452471151483908,80,70,3,74,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 74}",-1307.1535326256728,-1699.2087435195485,-3307.858879395909,-3396.247621848125,-1818.9737343889442,-2305.88850235564,871.2571958651066,1780
1855,0.5968633651733398,0.009871738594246345,0.02644190788269043,0.0050210060721223365,80,70,3,75,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 75}",-1311.3135699274428,-1688.1980291308478,-3365.3495165543136,-3390.5137216830503,-1821.230274819524,-2315.3210224230356,883.6333016901837,1845
1856,0.5997153282165527,0.013169317942111639,0.025845813751220702,0.00389880432983275,80,70,3,76,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 76}",-1325.931443343441,-1701.3727997723513,-3340.7772027504425,-3386.1325307209154,-1816.6022279520153,-2314.163240907833,872.0935221672651,1839
1857,0.6077342987060547,0.01601036206348278,0.025022363662719725,0.0016597643360711503,80,70,3,77,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 77}",-1340.0527356644998,-1706.9043330398295,-3341.178604339516,-3397.046761543642,-1827.8837250980991,-2322.6132319371177,869.6163164699651,1891
1858,0.6118499279022217,0.014666410811209936,0.022879981994628908,0.004583129157241585,80,70,3,78,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 78}",-1350.2437513013733,-1695.2714932340016,-3375.664708382575,-3406.973673067479,-1836.7929148654998,-2332.9893081701857,878.5554174908787,1989
1859,0.6272669315338135,0.014572538153469781,0.024319982528686522,0.005069170549597747,80,70,3,79,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 3, 'n_estimators': 79}",-1343.73392344251,-1703.4823357903883,-3365.195468799134,-3410.530630795963,-1838.402892446625,-2332.269050254924,877.0476877861204,1981
1860,0.18172693252563477,0.03420543648020252,0.01049809455871582,0.004024326128934669,80,70,4,20,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 20}",-1420.5708113586343,-1409.0025964427155,-2699.0530681753344,-3327.3979122340884,-1874.651093670505,-2146.135096376255,754.2693870949983,251
1861,0.21080470085144043,0.04294536502962579,0.019856929779052734,0.014929438302189882,80,70,4,21,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 21}",-1423.3337427138445,-1425.9205094430918,-2804.4971266635976,-3223.5940708477906,-1855.868363586104,-2146.6427626508857,737.5313878365154,259
1862,0.19672174453735353,0.028087320073631312,0.017069244384765626,0.012051493652764877,80,70,4,22,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 22}",-1471.5682364415575,-1444.2460847882523,-2851.1694856478866,-3156.5995816444743,-1806.789613862551,-2146.0746004769444,718.4644650026639,250
1863,0.2048727035522461,0.03876979238774783,0.022923612594604494,0.008863251136502737,80,70,4,23,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 23}",-1435.0839528422887,-1410.4517252163673,-2818.4654497946312,-3241.7074604625673,-1847.3723294396154,-2150.616183551094,746.7649497125294,288
1864,0.2259852409362793,0.031418636125690284,0.016689872741699217,0.006087940040959306,80,70,4,24,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 24}",-1451.1487716222268,-1381.608361902964,-2796.5794279801007,-3313.857711086991,-1842.7624535907937,-2157.1913452366152,767.5395507644256,344
1865,0.221496057510376,0.031026995376362016,0.011008119583129883,0.0036433647185858363,80,70,4,25,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 25}",-1523.8503877820367,-1467.1553464996957,-2770.319224584861,-3326.804354911203,-1885.7773894952509,-2194.7813406546093,733.183651395749,656
1866,0.23278613090515138,0.044288868317054496,0.022635269165039062,0.009803512507420961,80,70,4,26,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 26}",-1555.122978827299,-1418.7881502156476,-2808.5099352015604,-3387.131235541433,-1873.095632979513,-2208.5295865530907,763.180965991741,794
1867,0.2741365432739258,0.058314736987866884,0.023505353927612306,0.009065965761146334,80,70,4,27,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 27}",-1580.1074268523512,-1476.7612358465456,-2804.533118766348,-3328.983997853019,-1858.7782071935726,-2209.832797302367,729.843156258037,813
1868,0.2602990627288818,0.04761097421621399,0.016002321243286134,0.006243704883892348,80,70,4,28,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 28}",-1516.884446737889,-1546.7269605304891,-2800.82039990482,-3355.4295616193945,-1856.264346858042,-2215.225143130127,735.7187400544276,863
1869,0.2778494358062744,0.02842982273518379,0.01989154815673828,0.01196695928285887,80,70,4,29,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 29}",-1561.0260322329186,-1589.0079163167597,-2797.0011565361356,-3440.8815559226846,-1896.2064881156493,-2256.8246298248296,742.1511678400248,1303
1870,0.300808048248291,0.013085477615083182,0.016843700408935548,0.00612929386979616,80,70,4,30,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 30}",-1512.5378185499853,-1630.3775503830088,-2810.291929816592,-3408.8719394283507,-1936.787367750418,-2259.773321185671,732.4367865851801,1332
1871,0.3494408130645752,0.042414639803711005,0.019100713729858398,0.006078928042285063,80,70,4,31,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 31}",-1459.0677052941076,-1671.7205811335712,-2787.0479886923285,-3414.213376862015,-1958.7868087762138,-2258.1672921516474,733.24837668466,1319
1872,0.27536783218383787,0.028008552206380537,0.017075443267822267,0.002682213467912156,80,70,4,32,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 32}",-1498.7974288395276,-1657.4735946696987,-2820.644157851494,-3447.3062876782983,-1918.730441017958,-2268.5903820113954,746.0001949768232,1443
1873,0.3257929801940918,0.055250417213867836,0.021481847763061522,0.0036627453001038092,80,70,4,33,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 33}",-1460.3610949464432,-1722.2259883159593,-2817.119809143472,-3444.111274271561,-1877.3888725286656,-2264.2414078412203,746.6493936082162,1386
1874,0.3415421485900879,0.04617236847656018,0.020179128646850585,0.007537295882718829,80,70,4,34,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 34}",-1484.0815640726519,-1746.7103552487247,-2802.1955009116277,-3548.3458753212753,-1818.450852409811,-2279.956829592818,776.1830980880253,1571
1875,0.35250329971313477,0.03819638657074017,0.022577333450317382,0.009047659225275628,80,70,4,35,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 35}",-1493.9369760034122,-1719.4224849555587,-2842.976738168393,-3571.413768129124,-1759.3975363799668,-2277.4295007272913,798.4771060080483,1543
1876,0.34780120849609375,0.023108458838750567,0.017192268371582033,0.004045095214603526,80,70,4,36,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 36}",-1516.2261233447175,-1714.0528503027767,-2887.1413349427185,-3564.0908323888057,-1705.8104340088835,-2277.4643149975805,806.3272395911429,1545
1877,0.32967677116394045,0.03127383266432903,0.018767738342285158,0.004449745459996562,80,70,4,37,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 37}",-1488.4108291671112,-1758.5204989099398,-2892.1221246234286,-3535.5552158643936,-1727.3371808446987,-2280.3891698819143,794.3679393562562,1575
1878,0.36227169036865237,0.03237253198479515,0.022681236267089844,0.007940120682852369,80,70,4,38,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 38}",-1512.659027489411,-1759.0355867752908,-2882.2472798661365,-3487.1953473944545,-1757.6766314765314,-2279.762774600365,768.5128366843709,1568
1879,0.36437177658081055,0.03525372278174873,0.02054314613342285,0.0035695045094794034,80,70,4,39,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 39}",-1473.1926940407388,-1744.9989321314965,-2867.5432223183343,-3504.1449884679278,-1753.6141835264382,-2268.6988040969873,781.9649103499954,1444
1880,0.4244870662689209,0.061612379770815316,0.02586665153503418,0.004637296751324073,80,70,4,40,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 40}",-1502.9925994208295,-1733.2123594743193,-2897.877026484194,-3473.1796206430363,-1727.7089107094027,-2266.9941033463565,776.1889630666258,1417
1881,0.37334156036376953,0.03813478679362235,0.016001272201538085,0.004441768662004265,80,70,4,41,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 41}",-1541.9487920979461,-1711.3191731744143,-2874.62131179204,-3442.985384110598,-1698.349194787983,-2253.8447711925965,762.7744300395528,1278
1882,0.3364847183227539,0.009719875827276672,0.022359800338745118,0.0040075955775493435,80,70,4,42,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 42}",-1555.285769816012,-1726.658689974755,-2845.4526708590356,-3368.725818778581,-1689.846159328512,-2237.193821751379,731.5159141736259,1110
1883,0.3296140193939209,0.012158092563603827,0.016789865493774415,0.0028516165056089128,80,70,4,43,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 43}",-1523.8965492424572,-1715.2130201857258,-2919.1567883403495,-3372.758954303059,-1726.2987550061566,-2251.4648134155495,747.7745753162438,1246
1884,0.33425097465515136,0.004631688834970087,0.02100238800048828,0.0016016926826449213,80,70,4,44,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 44}",-1513.7929037283461,-1700.2702051820136,-2919.0963229146146,-3432.7714486937825,-1752.4949835895422,-2263.6851728216598,766.4746240642529,1380
1885,0.34714088439941404,0.00868251594161564,0.01763944625854492,0.0038922134033137538,80,70,4,45,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 45}",-1510.1089580322573,-1728.6576522706796,-2967.6346126806898,-3428.452400577913,-1744.2128739101693,-2275.8132994943417,771.4240182972693,1521
1886,0.3533940315246582,0.003438394681446125,0.02102632522583008,0.0018855880537447653,80,70,4,46,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 46}",-1527.7685319502298,-1771.2702539489067,-3013.610974194346,-3462.331758589531,-1737.2495297826677,-2302.446209693136,781.3847318885246,1762
1887,0.36049633026123046,0.003975723962941361,0.01903400421142578,0.0020405448772531074,80,70,4,47,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 47}",-1541.6551997254016,-1729.8528825091914,-3027.112534352394,-3478.5435136196406,-1737.7289685082717,-2302.97861974298,791.6964537966295,1763
1888,0.3638041019439697,0.00890949568918505,0.016947317123413085,0.004354371384132323,80,70,4,48,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 48}",-1525.900044202866,-1745.7162201945043,-3091.5488914123525,-3461.753025400142,-1735.85476336444,-2312.154588914861,800.0252705387805,1826
1889,0.3585103988647461,0.00758770646928417,0.016857337951660157,0.003179211784438879,80,70,4,49,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 49}",-1519.8419267523286,-1751.2366839184979,-3103.124586005719,-3452.1985422321113,-1756.8102568693344,-2316.642399155598,796.9979457304809,1853
1890,0.372377872467041,0.009126001505197934,0.01906414031982422,0.00487903924945663,80,70,4,50,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 50}",-1516.505888855087,-1714.6172706683865,-3111.9883336188077,-3498.4411213766653,-1713.065376067197,-2310.9235981172287,824.1380667254851,1821
1891,0.3751989364624023,0.0025931500392082944,0.019397497177124023,0.004600355253325883,80,70,4,51,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 51}",-1530.849662179023,-1725.6579747874941,-3084.691255091125,-3491.4095073044327,-1706.2083756902418,-2307.763355010463,813.5041645501923,1791
1892,0.3799438953399658,0.013794046461508032,0.01752638816833496,0.004199462791116151,80,70,4,52,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 52}",-1519.7768782642245,-1699.3076864504249,-3092.402039346817,-3494.2728474802243,-1698.6630944135054,-2300.8845091910393,822.845084286948,1752
1893,0.38457551002502444,0.012296442623664632,0.019575834274291992,0.005142022385044,80,70,4,53,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 53}",-1511.8241377073196,-1681.8367679378985,-3085.5483071059875,-3494.0291835474613,-1729.7533600527136,-2300.598351270276,821.1355850996023,1750
1894,0.40524630546569823,0.010400152032067194,0.01913876533508301,0.002738940169523868,80,70,4,54,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 54}",-1496.6997328252794,-1689.7134476054114,-3067.3730519700143,-3493.901773989505,-1704.9932310115025,-2290.5362474803424,822.871689169712,1676
1895,0.40479435920715334,0.014901159938507028,0.01913137435913086,0.005628517144238976,80,70,4,55,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 55}",-1520.856050587807,-1679.047191938536,-3068.310958453844,-3509.3024060065,-1717.476524596986,-2298.9986263167348,822.7624575110071,1739
1896,0.4201158046722412,0.0058478418302688046,0.020535373687744142,0.0035946228086904774,80,70,4,56,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 56}",-1511.3534555677836,-1678.3783165111322,-3087.4791754914104,-3509.8536728928716,-1720.7120058846594,-2301.5553252695713,827.9865622117446,1756
1897,0.41904726028442385,0.0063286275776552004,0.022383975982666015,0.0036207107756991356,80,70,4,57,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 57}",-1502.2278828767219,-1661.707439319478,-3106.8197172160003,-3506.7373564758827,-1729.6909802901803,-2301.4366752356527,833.8192736158209,1755
1898,0.4332693576812744,0.009940218659421561,0.02149209976196289,0.002637818619523771,80,70,4,58,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 58}",-1489.2396517001812,-1688.776190261345,-3110.841304750191,-3472.2777533276917,-1732.478778071468,-2298.7227356221756,822.7633706869176,1737
1899,0.4384871482849121,0.007269652870193978,0.01924610137939453,0.0019858185417406674,80,70,4,59,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 59}",-1503.8722775820827,-1696.9440868198242,-3114.9168311115577,-3506.827298152305,-1751.1295854916548,-2314.738015831485,826.8240490440187,1843
1900,0.4504188060760498,0.011733618127594244,0.02034649848937988,0.0021840570884076402,80,70,4,60,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 60}",-1483.2649350052964,-1691.8440586777883,-3116.9945269770933,-3533.007822685214,-1763.7642731970893,-2317.7751233084964,837.9340240051777,1866
1901,0.4541412353515625,0.007965671498914095,0.01861410140991211,0.002071594919619073,80,70,4,61,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 61}",-1471.4540514985163,-1721.8187815895083,-3107.3069410543008,-3531.00566932077,-1772.3628224262534,-2320.7896531778697,832.3630587474316,1883
1902,0.4781425952911377,0.006678618162440647,0.020241928100585938,0.0030943401771761745,80,70,4,62,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 62}",-1458.2470651787967,-1711.5253827323372,-3112.331322706139,-3527.248640995731,-1768.5224841640702,-2315.5749791554144,836.9142408974145,1846
1903,0.4656373977661133,0.014159901263144498,0.022221708297729494,0.0039361061033248304,80,70,4,63,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 63}",-1447.9233880567783,-1709.057499184192,-3092.23076709658,-3535.212295914401,-1776.085777270872,-2312.101945504565,836.9444932080659,1824
1904,0.4683335304260254,0.012767406269533781,0.0254152774810791,0.0036802760474866063,80,70,4,64,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 64}",-1466.2494929741026,-1714.5785454927966,-3168.7601987561625,-3550.465080309836,-1755.7041499524767,-2331.151493497075,854.1277752214673,1971
1905,0.48656558990478516,0.017318452811141097,0.02326478958129883,0.004126316277906426,80,70,4,65,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 65}",-1437.2113635392923,-1704.0983318996564,-3164.3874282191755,-3566.3079805133093,-1782.675385077528,-2330.936097849792,861.7475388162568,1968
1906,0.48734445571899415,0.016558349120518345,0.02544560432434082,0.007987511771568406,80,70,4,66,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 66}",-1437.1420473075405,-1681.8547871085564,-3227.625335071173,-3517.285171241453,-1785.6312312791101,-2329.907714401567,863.5973800871893,1954
1907,0.4988973617553711,0.010908300085862993,0.024032163619995116,0.0019901384275559215,80,70,4,67,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 67}",-1453.0385000645454,-1667.7060162685218,-3287.5287139779202,-3521.479497578022,-1751.1346560868108,-2336.1774767951642,880.8034632973352,2010
1908,0.5016409873962402,0.00607899852144356,0.021118354797363282,0.0013657580456843817,80,70,4,68,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 68}",-1444.8451104910448,-1669.4439242124645,-3311.167083000653,-3531.5665827226558,-1754.8151772894678,-2342.367575543257,889.5344176380929,2053
1909,0.5129471778869629,0.013164569124018102,0.026052188873291016,0.0034243939469289584,80,70,4,69,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 69}",-1431.3810607493222,-1698.461100726965,-3295.8202533425706,-3520.2908047926676,-1747.4317845075911,-2338.677000823823,882.6060973051591,2024
1910,0.5263595104217529,0.006093863755916176,0.02156057357788086,0.00310721497541324,80,70,4,70,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 70}",-1430.0778351586318,-1688.3717319456694,-3283.5838793352314,-3511.5640760459232,-1743.4312978868243,-2331.405764074456,879.8881269008044,1972
1911,0.5356305599212646,0.01512692952002472,0.02001953125,0.003849130347749377,80,70,4,71,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 71}",-1439.3312890172947,-1679.0071976093197,-3291.603121325148,-3521.677695785665,-1730.6972926553412,-2332.4633192785536,885.5497806882075,1985
1912,0.521104097366333,0.007939636063089771,0.02637348175048828,0.003494638192858057,80,70,4,72,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 72}",-1431.717065154293,-1681.9124569576204,-3304.692927793583,-3516.199570824322,-1717.0396514001804,-2330.312334426,889.9152005655371,1960
1913,0.5436346530914307,0.014119988252703147,0.025723648071289063,0.00687688609470396,80,70,4,73,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 73}",-1426.506799365407,-1676.4235026867998,-3323.750223353306,-3487.8320147311692,-1718.325877854081,-2326.5676835981526,888.3313582113249,1918
1914,0.5920228481292724,0.02014451448789817,0.028629827499389648,0.005528877601470001,80,70,4,74,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 74}",-1434.8351596891505,-1696.062096886563,-3321.097649614808,-3468.4470993232826,-1715.6385195496011,-2327.2161050126806,878.5140845389909,1925
1915,0.6076335430145263,0.015796021562902565,0.026663589477539062,0.0017845392824421748,80,70,4,75,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 75}",-1430.0848823201748,-1683.230272913956,-3369.7035473368805,-3461.988245617191,-1730.6890092256338,-2335.1391914827673,888.7722723714436,2002
1916,0.601613712310791,0.01689261925015027,0.03098406791687012,0.005860357918057213,80,70,4,76,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 76}",-1443.9908528596545,-1696.617254093073,-3348.379889627483,-3445.0548810732384,-1714.005935390648,-2329.609762608819,877.049465565055,1951
1917,0.6068812847137451,0.01108752264956269,0.027330923080444335,0.002724056566186153,80,70,4,77,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 77}",-1459.7591915326075,-1699.3141531748454,-3350.3805820760767,-3454.8792250605816,-1726.1387480420515,-2338.0943799772326,874.7496009760157,2018
1918,0.6034304618835449,0.010079253524818765,0.02598848342895508,0.005511745721743995,80,70,4,78,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 78}",-1463.1811974935895,-1688.8939100413704,-3393.693536963279,-3495.8537793714213,-1726.6202324117571,-2353.648531256283,896.0269760665369,2126
1919,0.6036905765533447,0.01942225600070415,0.023607921600341798,0.003543354333249345,80,70,4,79,"{'max_features': 80, 'max_samples': 70, 'min_samples_leaf': 4, 'n_estimators': 79}",-1449.0504355859398,-1673.723037027846,-3380.3028959617973,-3499.1377406403117,-1730.108406709649,-2346.4645031851087,898.365776440679,2079
1920,0.2285619258880615,0.008113755422223864,0.009160804748535156,0.0037599455776146117,80,80,1,20,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 20}",-1264.7003410132102,-1696.0759935474257,-3706.467251199641,-3497.789937264651,-1912.3894803347425,-2415.484600671934,993.2752792625832,2557
1921,0.24785780906677246,0.01092429104448417,0.012733840942382812,0.0016587459093300836,80,80,1,21,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 21}",-1259.9124063610814,-1679.359086512382,-3705.9648565936395,-3461.951320306779,-1860.8100472538474,-2393.599543405546,994.276504463413,2427
1922,0.26529850959777834,0.014764615243357728,0.016487932205200194,0.007272066886520147,80,80,1,22,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 22}",-1296.5941529928625,-1732.8683501168096,-3810.879705368592,-3456.680447420087,-1832.7527253679527,-2425.955076253261,1008.7740433939812,2626
1923,0.37816758155822755,0.032640739203105874,0.011312246322631836,0.005081729240906824,80,80,1,23,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 23}",-1314.611333420818,-1720.38962764911,-3812.5225227692727,-3337.150526829633,-1919.0630493295334,-2420.7474119996737,973.9155895671621,2592
1924,0.3226339340209961,0.04757496073963139,0.010707330703735352,0.009381348432450547,80,80,1,24,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 24}",-1304.6536335263281,-1773.6748125486677,-3788.9614752396637,-3341.1405337557417,-1960.8666811526703,-2433.8594272446144,958.5543442722704,2674
1925,0.2799572467803955,0.012120743756611796,0.009905624389648437,0.005692203645216606,80,80,1,25,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 25}",-1282.7932862402427,-1797.1770285249283,-3671.732968727859,-3318.639356128646,-2013.9669641760308,-2416.861920759541,918.7327434542325,2567
1926,0.29439282417297363,0.00768154305444919,0.01518869400024414,0.003206886252239114,80,80,1,26,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 26}",-1302.7123612482794,-1862.6035892468976,-3706.63243641199,-3459.434983881464,-1943.6704861711048,-2455.010771391947,950.3295821712724,2766
1927,0.30350208282470703,0.009261060536601142,0.013039922714233399,0.004543439937059722,80,80,1,27,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 27}",-1266.3443634669932,-1810.8549835622011,-3742.7201457951,-3374.7941628153785,-1901.1177156363453,-2419.1662742552035,962.5419269545894,2579
1928,0.3126253604888916,0.006336693719954993,0.014152050018310547,0.005063970333503059,80,80,1,28,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 28}",-1260.6609542574965,-1835.6692075257197,-3717.869788401361,-3422.2748480602777,-1921.3735000652669,-2431.569659662024,961.5081339260414,2663
1929,0.32155280113220214,0.007977531974222511,0.01179490089416504,0.0021137508957443396,80,80,1,29,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 29}",-1270.553069164141,-1854.7738128362848,-3604.6422354956826,-3525.5033316437884,-1924.8922101818484,-2436.072931864349,949.7435190307292,2683
1930,0.34401278495788573,0.007488974241683476,0.014889717102050781,0.004097452663663375,80,80,1,30,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 30}",-1279.963743493622,-1833.4094488935657,-3580.2265619102122,-3552.8899810578637,-2003.413365133039,-2449.980620097661,942.5907660678924,2748
1931,0.344983434677124,0.0005809247742955313,0.013859319686889648,0.004632512369248662,80,80,1,31,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 31}",-1257.6861232319154,-1856.887075736288,-3570.756149980915,-3444.4270555272997,-2012.8120858745588,-2428.5136980701955,917.3003656983234,2635
1932,0.3690755367279053,0.010783962134743846,0.012949419021606446,0.00497058678327989,80,80,1,32,"{'max_features': 80, 'max_samples': 80, 'min_samples_leaf': 1, 'n_estimators': 32}",-1321.0439677095187,-1812.5668108289897,-3595.040109763892,-3532.044056557027,-2005.3149695622803,-2453.2019828843413,933.862141820057,2759
