,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
469,1.535606288909912,0.16071658913764486,0.05346074104309082,0.009353359438849336,70,72,"{'max_samples': 70, 'n_estimators': 72}",-1386.9111134985683,-1727.3201327178685,-2823.48317117403,-3206.554548362799,-1904.7903905201808,-2209.8118712546893,688.9253177659663,305
470,1.6242431640625,0.14355362627004836,0.0631639003753662,0.009251745628231783,70,73,"{'max_samples': 70, 'n_estimators': 73}",-1382.2962864895385,-1728.283144540689,-2802.491781303184,-3209.563464572889,-1888.4787561354162,-2202.2226866083433,688.5334667322513,268
471,1.5501554012298584,0.20707313624878002,0.05740480422973633,0.00507376120589916,70,74,"{'max_samples': 70, 'n_estimators': 74}",-1380.2702944618586,-1716.239029951411,-2820.0767676319456,-3200.8292555122416,-1901.6227122935893,-2203.807611970209,690.0858466893123,280
472,1.6545494556427003,0.25157586326563713,0.06214332580566406,0.005614694765068059,70,75,"{'max_samples': 70, 'n_estimators': 75}",-1368.2931575883943,-1711.3103439166684,-2827.411587066629,-3197.2292550752886,-1903.380568523579,-2201.5249824341117,693.7776009230744,264
473,1.5507547855377197,0.1970961486458951,0.06948952674865723,0.020794756531605462,70,76,"{'max_samples': 70, 'n_estimators': 76}",-1367.8769449305642,-1706.5340601840053,-2826.8545167920443,-3200.425586155234,-1883.1268778631486,-2196.9635971849993,697.1510350011232,244
474,1.7456851959228517,0.12666033157054551,0.06818757057189942,0.00592669258516099,70,77,"{'max_samples': 70, 'n_estimators': 77}",-1363.3910251374687,-1689.2717857832188,-2790.1370741816527,-3205.573166341873,-1887.4905389029045,-2187.172718069424,695.2749833374797,215
475,1.6338119029998779,0.0900825130548229,0.05415492057800293,0.005983349977118146,70,78,"{'max_samples': 70, 'n_estimators': 78}",-1349.4151473721963,-1710.5132817933359,-2794.8417024194937,-3184.515451310454,-1880.7648105185756,-2184.010078682811,690.9170546326864,207
476,1.5340641021728516,0.04986534556183494,0.06109147071838379,0.0040228497468180946,70,79,"{'max_samples': 70, 'n_estimators': 79}",-1346.39053649021,-1715.4789956404416,-2795.217276861947,-3198.831478454585,-1916.709695366378,-2194.5255965627125,692.1648936662751,233
477,1.4907948970794678,0.039619606403007504,0.04511561393737793,0.009941356285177642,70,80,"{'max_samples': 70, 'n_estimators': 80}",-1344.088722377584,-1712.25870811247,-2782.401166622348,-3214.003602370099,-1926.7152010203877,-2195.8934801005776,694.6179340185321,239
478,1.5100947380065919,0.11757320318768714,0.06224479675292969,0.01101361656680327,70,81,"{'max_samples': 70, 'n_estimators': 81}",-1349.632345164554,-1717.0860785365658,-2792.4832032447325,-3219.164633223686,-1929.138726777787,-2201.5009973894653,695.6174902977039,262
479,1.495736026763916,0.0848843328948551,0.05440430641174317,0.0041210454231896225,70,82,"{'max_samples': 70, 'n_estimators': 82}",-1344.7935407783702,-1714.5428099144672,-2771.4712330248067,-3221.5680797527407,-1933.7963308111594,-2197.234398856309,693.98179137293,245
480,1.4253738880157472,0.08409600838075712,0.05694289207458496,0.004219271599222464,70,83,"{'max_samples': 70, 'n_estimators': 83}",-1336.8077739134533,-1727.345195640745,-2771.097166218342,-3208.178295353285,-1923.979482927054,-2193.4815828105757,690.9491600365616,231
481,1.3338120460510254,0.11349431032344179,0.05344953536987305,0.0065085197114096004,70,84,"{'max_samples': 70, 'n_estimators': 84}",-1328.5507224136177,-1706.3286172585165,-2763.0986437662064,-3203.518394613756,-1926.0633466059166,-2185.5119449316026,693.0016305691715,210
482,1.3501422882080079,0.12611979278879026,0.04472098350524902,0.01099978228462033,70,85,"{'max_samples': 70, 'n_estimators': 85}",-1327.6622921968553,-1692.7101163854836,-2746.04827175664,-3189.003176939468,-1929.8951157249965,-2177.0637946006887,687.7409981201157,199
483,1.367772388458252,0.13032093236926864,0.0556520938873291,0.010389186876074524,70,86,"{'max_samples': 70, 'n_estimators': 86}",-1320.4372646026586,-1679.6078446856566,-2751.1535124978473,-3190.9027874067665,-1958.057628515981,-2180.0318075417817,690.8892236546528,203
484,1.5065293312072754,0.053520002287204535,0.0633927345275879,0.0043671551351102565,70,87,"{'max_samples': 70, 'n_estimators': 87}",-1328.2573765643522,-1663.3121632988928,-2757.0640134305754,-3186.0430226310673,-1960.5766603514573,-2179.050647255269,690.7531182387115,202
485,1.4775492191314696,0.058388946385643126,0.04775424003601074,0.011570949077512655,70,88,"{'max_samples': 70, 'n_estimators': 88}",-1317.746905435473,-1651.9509131431118,-2768.8300267394266,-3204.073698491474,-1957.8655500583159,-2180.0934187735597,702.4396981612036,204
486,1.5398188591003419,0.05999680018306427,0.05880956649780274,0.01283887341901545,70,89,"{'max_samples': 70, 'n_estimators': 89}",-1314.7091446370923,-1649.0431717152292,-2758.6300034757733,-3218.2082163335263,-1908.5514252958212,-2169.8283922914884,709.436314259957,192
487,1.5582067966461182,0.03948218592635365,0.0688398838043213,0.006475803088498545,70,90,"{'max_samples': 70, 'n_estimators': 90}",-1311.9954690683176,-1633.721638824564,-2727.371008637111,-3203.8162009367397,-1891.4512107270446,-2153.671105638755,704.1961230229626,178
488,1.6776498794555663,0.08999500095353997,0.0691450595855713,0.00700662127084826,70,91,"{'max_samples': 70, 'n_estimators': 91}",-1317.7745372975078,-1650.8968667602458,-2718.362843278177,-3200.0813155502365,-1892.4119531250963,-2155.9055032022525,697.6514138621887,182
489,1.7514443397521973,0.032123943314916345,0.061740779876708986,0.007054021084571856,70,92,"{'max_samples': 70, 'n_estimators': 92}",-1315.4699815045738,-1636.1356897774538,-2724.043922672351,-3203.9937111204194,-1883.0735378774643,-2152.5433685904527,703.1562332641648,177
490,1.712958526611328,0.01629876596290525,0.06572260856628417,0.0032765951897623996,70,93,"{'max_samples': 70, 'n_estimators': 93}",-1318.0191828518841,-1647.9037748922506,-2729.228307224838,-3227.701613239167,-1891.9646272785637,-2162.9635010973407,708.0933399221799,184
491,1.72458872795105,0.022007086889159058,0.06132864952087402,0.003639104420035084,70,94,"{'max_samples': 70, 'n_estimators': 94}",-1306.9192075473597,-1641.2975930395864,-2722.4029526062395,-3239.8460676018703,-1888.7707866253127,-2159.8473214840737,714.5248499370467,183
492,1.7252533912658692,0.015000123794917872,0.06915435791015626,0.0026331681713128675,70,95,"{'max_samples': 70, 'n_estimators': 95}",-1289.7859030310751,-1626.7549010849277,-2715.353523045302,-3237.796650190373,-1881.7833477320596,-2150.2948650167477,719.5303499053766,175
493,1.7671615600585937,0.026331164956191047,0.06746740341186523,0.006607174353326374,70,96,"{'max_samples': 70, 'n_estimators': 96}",-1282.0169209591463,-1607.1061106687887,-2734.5470217148945,-3267.1879894710346,-1884.8095404242024,-2155.1335166476138,735.9520147227892,181
494,1.7985852718353272,0.03348931729095721,0.0656160831451416,0.005958461393232582,70,97,"{'max_samples': 70, 'n_estimators': 97}",-1279.1483262457314,-1607.2828980570707,-2784.9787358626827,-3264.2146038950063,-1899.397100861001,-2167.0043329842983,742.8260557234495,187
495,1.7834736347198485,0.019872696838904157,0.06678099632263183,0.003975190445501321,70,98,"{'max_samples': 70, 'n_estimators': 98}",-1280.3829662916407,-1618.1479721979968,-2780.4212502660325,-3268.6453323249757,-1922.7231754344816,-2174.064139303025,739.8186315705871,196
496,1.7832095623016357,0.020616917947220918,0.06372485160827637,0.010725358525099666,70,99,"{'max_samples': 70, 'n_estimators': 99}",-1273.0912108873877,-1616.4446389450625,-2771.4844987982897,-3283.573840079106,-1906.5970829812231,-2170.2382543382137,745.9329763741007,193
497,1.8365001678466797,0.025515539966500297,0.07081079483032227,0.0005137720458174886,70,100,"{'max_samples': 70, 'n_estimators': 100}",-1265.8745724445805,-1608.3535248211288,-2760.611587885738,-3305.2153211380937,-1907.6515217139033,-2169.541305600689,753.5583715918721,191
498,1.8493820190429688,0.0206559810708446,0.0662609577178955,0.007652797761570131,70,101,"{'max_samples': 70, 'n_estimators': 101}",-1263.2202683918215,-1620.8326832594591,-2744.528833484367,-3305.5369540884626,-1910.1037726547843,-2168.8445023757786,749.7867898477933,189
499,1.8444945812225342,0.02279584643838102,0.06940212249755859,0.011864161546564564,70,102,"{'max_samples': 70, 'n_estimators': 102}",-1259.5946809871034,-1619.8302640387033,-2740.092584440904,-3314.191544464902,-1903.6719354012996,-2167.4762018665824,753.206906330788,188
500,1.8479040145874024,0.018589118031302372,0.07759819030761719,0.003082423412402846,70,103,"{'max_samples': 70, 'n_estimators': 103}",-1255.623027690112,-1606.180588947978,-2749.3475256688444,-3316.5629170375564,-1896.2369407754923,-2164.7902000239965,758.8198938497778,186
501,1.8789703369140625,0.03905990041710536,0.06641063690185547,0.007377928715041379,70,104,"{'max_samples': 70, 'n_estimators': 104}",-1246.514775510173,-1624.0587031182263,-2754.165050681994,-3326.557875549074,-1894.073619532616,-2169.0740048784164,762.34937732353,190
502,1.890273141860962,0.02428057407891306,0.07397422790527344,0.006357553451735805,70,105,"{'max_samples': 70, 'n_estimators': 105}",-1241.864882228636,-1637.8667915315477,-2738.9020062089357,-3341.5921488067884,-1898.1735638259204,-2171.6798785203655,763.512109354336,195
503,1.9356581687927246,0.029356761939070837,0.07251200675964356,0.004528335035392121,70,106,"{'max_samples': 70, 'n_estimators': 106}",-1246.6074094651594,-1653.5516168183894,-2750.2764638817857,-3351.103805364165,-1889.9792901175686,-2178.3037171294136,765.397494338548,200
504,1.9305142879486084,0.03307160694362082,0.07430109977722169,0.007884348596745723,70,107,"{'max_samples': 70, 'n_estimators': 107}",-1261.929734136636,-1650.3207821698852,-2749.6603965554436,-3350.0234356161222,-1910.408981047884,-2184.468665905194,760.192129238785,208
505,1.950397777557373,0.016082167131843326,0.07341117858886718,0.0038743959955382257,70,108,"{'max_samples': 70, 'n_estimators': 108}",-1264.5895160998182,-1665.6130664840584,-2753.372170099989,-3350.1086421924315,-1905.80908084923,-2187.8984951451057,758.3335519943507,217
506,2.000612735748291,0.02818847780642622,0.07706203460693359,0.004772623837850864,70,109,"{'max_samples': 70, 'n_estimators': 109}",-1262.8675316955819,-1649.9235737061158,-2773.085053529319,-3339.1499787712573,-1903.8825589293124,-2185.7817393263167,760.7319153093512,213
507,1.9973103523254394,0.01761014805297729,0.07817025184631347,0.0037488063400802204,70,110,"{'max_samples': 70, 'n_estimators': 110}",-1258.286314349246,-1666.3323362950669,-2768.335250666162,-3346.5142279696183,-1914.3294022143266,-2190.759506298884,760.3034170556871,222
508,2.0296952724456787,0.027229989676234648,0.07825312614440919,0.003923976438142059,70,111,"{'max_samples': 70, 'n_estimators': 111}",-1254.994758897684,-1659.14006255929,-2769.80923249563,-3345.76844592609,-1926.6187562871498,-2191.2662512331685,761.2342850046542,225
509,2.0774413108825684,0.014959532524734236,0.07411823272705079,0.004416717992856226,70,112,"{'max_samples': 70, 'n_estimators': 112}",-1252.1501289397222,-1652.8496440637778,-2760.7696715555794,-3338.958959632799,-1923.67248039111,-2185.6801769165977,759.5807577554874,211
510,2.093514633178711,0.021642656096723046,0.07451100349426269,0.0032289625833542045,70,113,"{'max_samples': 70, 'n_estimators': 113}",-1255.4165643919791,-1662.2296722115611,-2773.777404679035,-3327.25246774455,-1936.00098663408,-2190.935419132241,755.0679538104848,224
511,2.0518991947174072,0.02910715003475472,0.07818641662597656,0.0023965295712682203,70,114,"{'max_samples': 70, 'n_estimators': 114}",-1273.195269638015,-1667.7701106325308,-2773.2985904218563,-3343.7502467052764,-1937.8337877604977,-2199.169601031635,754.6918893168659,253
512,2.06494722366333,0.019292233183462855,0.07675037384033204,0.004790113547942171,70,115,"{'max_samples': 70, 'n_estimators': 115}",-1266.5055990935732,-1675.5487925015254,-2771.692349338949,-3353.6788898776585,-1938.6039708343749,-2201.2059203292165,757.9694718993167,261
513,2.136537218093872,0.0188492093624384,0.08055353164672852,0.0005750248469110498,70,116,"{'max_samples': 70, 'n_estimators': 116}",-1267.881753788013,-1675.7143363927676,-2785.8519800723284,-3370.0238339571893,-1917.8140984137233,-2203.457200524804,766.2202448962897,276
514,2.1381453037261964,0.015636977652305904,0.07919931411743164,0.005590315247688643,70,117,"{'max_samples': 70, 'n_estimators': 117}",-1261.420072903246,-1670.420088963947,-2803.3974219497745,-3369.278020365902,-1915.3733656097363,-2203.977793958521,771.1834938882946,283
515,2.140490007400513,0.019142505595356577,0.07561888694763183,0.008346506643346671,70,118,"{'max_samples': 70, 'n_estimators': 118}",-1256.935685855484,-1690.22445671467,-2809.675429887863,-3359.848380078662,-1902.6808585276171,-2203.8729622128594,768.7024746192939,281
516,2.1552594661712647,0.028802658467646215,0.07899184226989746,0.00423518896298258,70,119,"{'max_samples': 70, 'n_estimators': 119}",-1263.4357035796224,-1677.4346866524386,-2796.8256989489564,-3364.2635112047524,-1897.9661896595221,-2199.9851580090585,768.5261281153068,257
517,2.175949764251709,0.04477146662321733,0.08142733573913574,0.001512291772344697,70,120,"{'max_samples': 70, 'n_estimators': 120}",-1257.873972393794,-1663.1641897872883,-2802.301397532711,-3363.1183368556317,-1889.1136687960436,-2195.114313073094,773.0376885075103,237
518,2.192398118972778,0.018949949396308806,0.08144135475158691,0.006283041029569153,70,121,"{'max_samples': 70, 'n_estimators': 121}",-1259.384829242518,-1655.7539192648885,-2810.8714178021764,-3346.2051876481446,-1896.5760164382386,-2193.758274079193,769.3870593169542,232
519,2.2327389240264894,0.019631523316693725,0.08620457649230957,0.006612782718674705,70,122,"{'max_samples': 70, 'n_estimators': 122}",-1256.987076294733,-1650.8750083270504,-2785.7049905646973,-3341.9936976582803,-1905.9510022320658,-2188.3023550153657,764.6949994365061,218
520,2.2449391365051268,0.028110116131666755,0.08152375221252442,0.010182711513350604,70,123,"{'max_samples': 70, 'n_estimators': 123}",-1251.3737334606294,-1658.683668923731,-2786.5251482518793,-3344.9441169820757,-1904.8168760667165,-2189.2687087370064,766.0784839683475,219
521,2.255287837982178,0.01288058610593803,0.08642730712890626,0.0033667769596362816,70,124,"{'max_samples': 70, 'n_estimators': 124}",-1247.4605904813561,-1676.6761293279317,-2779.7028230841693,-3350.003277139691,-1912.755064713856,-2193.3195769494005,764.4669532964748,230
522,2.2380064964294433,0.01110070995084857,0.07890739440917968,0.010642314364832983,70,125,"{'max_samples': 70, 'n_estimators': 125}",-1250.9012899019167,-1669.792506591195,-2770.5587261603914,-3350.578739523656,-1912.1277500670628,-2190.7918024488445,763.3771703671853,223
523,2.215405750274658,0.09655166118680558,0.08336019515991211,0.005714407766129214,70,126,"{'max_samples': 70, 'n_estimators': 126}",-1247.3593379492236,-1665.1024737516132,-2751.0755673437934,-3363.3115344360713,-1910.3213967521122,-2187.4340620465628,765.9950105386947,216
524,2.086246204376221,0.09717977654168632,0.0869450569152832,0.012456444926742432,70,127,"{'max_samples': 70, 'n_estimators': 127}",-1240.849578840274,-1650.6449116819003,-2739.0355937452537,-3381.94548106265,-1904.159815850111,-2183.327076236038,774.0085939605876,206
525,2.0957364559173586,0.11241719106337543,0.08732762336730956,0.008197766141074515,70,128,"{'max_samples': 70, 'n_estimators': 128}",-1241.3533750561983,-1662.8161510403272,-2732.484116058273,-3385.408353171293,-1902.1528332821913,-2184.842965721656,772.5110216693558,209
526,2.155074119567871,0.06414900072932199,0.08454999923706055,0.002247833657255286,70,129,"{'max_samples': 70, 'n_estimators': 129}",-1254.297418669856,-1674.0486761773536,-2725.368046187017,-3388.3005750660304,-1915.1043071363524,-2191.423804647322,766.7914720705409,227
527,2.3141698360443117,0.054399484473388604,0.08887114524841308,0.006762983362420431,70,130,"{'max_samples': 70, 'n_estimators': 130}",-1258.7730174583255,-1671.0954951079955,-2728.4142707070455,-3373.357742322736,-1925.4283965011539,-2191.4137844194515,761.1385144470195,226
528,2.36466326713562,0.019205987530082895,0.0907172679901123,0.003492161505432806,70,131,"{'max_samples': 70, 'n_estimators': 131}",-1258.3242946849605,-1662.098490347317,-2729.004440591183,-3381.1366675184427,-1922.1665807680758,-2190.546094781996,765.2143779114089,221
529,2.3767626762390135,0.020749529011194964,0.09033074378967285,0.004655413275675949,70,132,"{'max_samples': 70, 'n_estimators': 132}",-1253.6903766547111,-1666.1232831002078,-2728.7318190273304,-3373.3080580064875,-1911.7898588741805,-2186.7286791325832,764.0575676188861,214
530,2.4040042400360107,0.017546928588678762,0.0887491226196289,0.0055248710809035475,70,133,"{'max_samples': 70, 'n_estimators': 133}",-1250.5333277210914,-1670.93183284421,-2718.8622734475052,-3371.88807623249,-1916.5890167529917,-2185.7609053996575,762.0036529622179,212
531,2.3751847743988037,0.052025367204167415,0.07845182418823242,0.014434988621918348,70,134,"{'max_samples': 70, 'n_estimators': 134}",-1250.1058233097488,-1663.9287658426772,-2740.456034740919,-3365.2626489352333,-1927.9423174681694,-2189.5391180593497,763.2914664611611,220
532,2.2244279861450194,0.08889839859126841,0.07342529296875,0.02048270775392591,70,135,"{'max_samples': 70, 'n_estimators': 135}",-1250.9824307368779,-1670.3054986474503,-2749.650550869027,-3363.698758376744,-1938.4737935842095,-2194.6222064428616,762.3348992635625,235
533,2.2630295276641847,0.1762638103602561,0.0871994972229004,0.009712804781717302,70,136,"{'max_samples': 70, 'n_estimators': 136}",-1245.6070668382722,-1675.727408396094,-2743.1676604527684,-3357.259372133592,-1937.7639237182198,-2191.905086307789,760.0589588307125,228
534,2.4466463565826415,0.07678058718208257,0.09064412117004395,0.0025073809001242044,70,137,"{'max_samples': 70, 'n_estimators': 137}",-1251.9838718002352,-1681.8196624549946,-2767.4968425905954,-3345.1989958344066,-1934.688263882336,-2196.2375273125135,757.7728398766619,241
535,2.5030902862548827,0.029895563065025665,0.09472088813781739,0.0037303752615470255,70,138,"{'max_samples': 70, 'n_estimators': 138}",-1250.745896805048,-1688.0807196530436,-2769.79078227248,-3327.223120345368,-1950.9737838346668,-2197.3628605821214,751.0549226845275,246
536,2.5075669288635254,0.013859208985550764,0.0950139045715332,0.006348527735094612,70,139,"{'max_samples': 70, 'n_estimators': 139}",-1259.3576240369202,-1690.2856747500014,-2768.0333184191686,-3342.8327001229227,-1958.9391357065251,-2203.8896906071077,752.5131089829458,282
537,2.5410390377044676,0.023646508222032587,0.09351654052734375,0.005642501395088587,70,140,"{'max_samples': 70, 'n_estimators': 140}",-1261.112409514272,-1690.0473892817558,-2771.9908108142254,-3350.8994583632275,-1949.1598354696562,-2204.641980688627,755.7933145882116,286
538,2.5143917560577393,0.052764639300136106,0.08780045509338379,0.005986780079741812,70,141,"{'max_samples': 70, 'n_estimators': 141}",-1254.323307363677,-1689.0527917374213,-2767.121484799515,-3327.5184851222584,-1939.1304284286587,-2195.429299490306,750.4991200922976,238
539,2.3973864555358886,0.08680273387187722,0.08542895317077637,0.007848921047456943,70,142,"{'max_samples': 70, 'n_estimators': 142}",-1253.2883987685882,-1684.1853744081152,-2777.616662745264,-3336.9109362124427,-1945.951765797396,-2199.5906275863613,755.3905926358449,256
540,2.5029808044433595,0.04824337959282481,0.09455928802490235,0.007378676482738182,70,143,"{'max_samples': 70, 'n_estimators': 143}",-1253.7383305375292,-1680.4385524408565,-2788.690627836825,-3354.6753196744116,-1950.4611980778536,-2205.6008057134954,762.5352139532067,290
541,2.618769311904907,0.037376744025770875,0.11439056396484375,0.03166591094715123,70,144,"{'max_samples': 70, 'n_estimators': 144}",-1246.9419493756882,-1690.620169085461,-2785.298071888205,-3374.979162229965,-1948.3571955554955,-2209.2393096269634,768.6136352485296,302
542,2.6730746269226073,0.09006619286055932,0.08788099288940429,0.01054686111207413,70,145,"{'max_samples': 70, 'n_estimators': 145}",-1247.8955931738715,-1684.660248832568,-2786.1632780312275,-3363.2163289904115,-1945.2687054923401,-2205.4408309040837,765.9605076464716,289
543,2.7133545875549316,0.16824968948623603,0.09368395805358887,0.012573615464184723,70,146,"{'max_samples': 70, 'n_estimators': 146}",-1243.776237231259,-1673.723679716454,-2793.7899048855147,-3372.1446626255697,-1947.5994159861555,-2206.2067800889904,772.1856830135512,293
544,2.660377025604248,0.03451883865181265,0.09576945304870606,0.007116559935939416,70,147,"{'max_samples': 70, 'n_estimators': 147}",-1241.2594206414833,-1689.807935394912,-2810.6690697895438,-3364.08104241363,-1949.4982071993122,-2211.0631350877766,770.6646496117028,311
545,2.6820591926574706,0.026616389740934488,0.09699711799621583,0.007464474488222566,70,148,"{'max_samples': 70, 'n_estimators': 148}",-1234.6768810967196,-1704.3564758292948,-2800.0727278426248,-3349.834241200774,-1953.3359006759608,-2208.455245329075,764.2254915804925,300
546,2.7063055992126466,0.033859920648098764,0.0979043960571289,0.008481046660148681,70,149,"{'max_samples': 70, 'n_estimators': 149}",-1236.186151891708,-1708.6947146813695,-2793.803110634436,-3351.997044972627,-1955.354421578948,-2209.2070887518175,762.8164850914909,301
547,2.7313160419464113,0.029916267137970097,0.09720592498779297,0.005350501723789647,70,150,"{'max_samples': 70, 'n_estimators': 150}",-1237.6437272958115,-1714.871309091939,-2787.090054500813,-3356.5385248918647,-1962.693224185335,-2211.7673679931527,761.4929658385829,316
548,2.7567108631134034,0.037532836760552656,0.0833244800567627,0.0186902074263089,70,151,"{'max_samples': 70, 'n_estimators': 151}",-1237.5791473237005,-1720.962282969771,-2778.496705751636,-3357.4593283879512,-1941.7304921287086,-2207.245591312353,761.1231455119785,295
549,2.7296950340271,0.04375910909784364,0.09565095901489258,0.00715970738411222,70,152,"{'max_samples': 70, 'n_estimators': 152}",-1240.3789512994097,-1724.207484011299,-2777.0654391374146,-3365.063877369708,-1945.8169346980626,-2210.506537303179,761.7987304839052,308
550,2.7727664947509765,0.033696039781715495,0.10357403755187988,0.0030467314640793253,70,153,"{'max_samples': 70, 'n_estimators': 153}",-1240.3737708660713,-1719.0420172293373,-2779.2106791041215,-3375.0145646715087,-1935.671084881896,-2209.862423350587,766.5155911273879,306
551,2.7677235126495363,0.02691386110050991,0.10387015342712402,0.002715879844066817,70,154,"{'max_samples': 70, 'n_estimators': 154}",-1243.677983091548,-1713.541517649813,-2786.816203501339,-3383.124643593523,-1929.7748801553705,-2211.3870455983188,770.4160078038458,315
552,2.792919063568115,0.016289342404210785,0.10162444114685058,0.009896366953786574,70,155,"{'max_samples': 70, 'n_estimators': 155}",-1241.2847039224357,-1710.4763479988255,-2774.4571470633273,-3363.936197173783,-1928.6814548441453,-2203.7671702005036,763.8140748629938,279
553,2.843936491012573,0.021587414331646255,0.10120639801025391,0.0023815918477802993,70,156,"{'max_samples': 70, 'n_estimators': 156}",-1242.7722951415305,-1707.1528641915527,-2781.2699375397656,-3366.392480035943,-1932.940272254312,-2206.105569832621,765.3318031107528,292
554,2.864693784713745,0.01706397866800984,0.11566238403320313,0.01434819155513776,70,157,"{'max_samples': 70, 'n_estimators': 157}",-1233.822448439316,-1701.2488571447088,-2780.9148711952885,-3363.94679022109,-1932.1363294179978,-2202.4138592836803,767.6207128674331,270
555,2.8881837368011474,0.03312409310973833,0.10333876609802246,0.005877791006460147,70,158,"{'max_samples': 70, 'n_estimators': 158}",-1229.170583425284,-1712.5520330874256,-2796.214422168703,-3374.134750116476,-1927.2973351007513,-2207.873824779728,773.0764623278719,296
556,2.768842601776123,0.055102306626672724,0.10162081718444824,0.00902348081760387,70,159,"{'max_samples': 70, 'n_estimators': 159}",-1237.4769009610163,-1711.0169549736802,-2801.4484656346153,-3377.4427993934323,-1928.7884866072886,-2211.234721514006,772.8637043261606,313
557,2.7507668495178224,0.14520655327067994,0.1177138328552246,0.015379310854709588,70,160,"{'max_samples': 70, 'n_estimators': 160}",-1232.852867031127,-1716.939601795247,-2802.828078109291,-3380.680917662258,-1933.0781981962386,-2213.275932558832,774.1441781172305,321
558,2.5756866931915283,0.21731758795702996,0.08929624557495117,0.02214758088640982,70,161,"{'max_samples': 70, 'n_estimators': 161}",-1234.4360460659861,-1718.2859086543183,-2805.0690609263847,-3392.199390390022,-1930.3969133333035,-2216.077463874003,777.5864672165366,341
559,2.425580883026123,0.3430868068490598,0.09650025367736817,0.007101191828565904,70,162,"{'max_samples': 70, 'n_estimators': 162}",-1236.0375849851894,-1726.3846628638032,-2793.381988014906,-3381.3548668313315,-1927.2954965966153,-2212.8909198583688,771.333053527583,319
560,2.6088216304779053,0.16708403923243884,0.09839773178100586,0.006744690412868429,70,163,"{'max_samples': 70, 'n_estimators': 163}",-1235.7630211079008,-1722.8247870159096,-2793.009455960813,-3379.8275791617984,-1938.1190693501703,-2213.9087825193183,770.5474440216224,325
561,2.854749059677124,0.09444351325704749,0.11660399436950683,0.03197230910946502,70,164,"{'max_samples': 70, 'n_estimators': 164}",-1235.327485556836,-1720.7295815172376,-2799.55112759911,-3385.7279072444276,-1937.8821403922425,-2215.8436484619706,773.7126191449602,336
562,3.017790746688843,0.14410619571323105,0.11230688095092774,0.006761155647231169,70,165,"{'max_samples': 70, 'n_estimators': 165}",-1241.189336098028,-1726.9052273727734,-2805.031394687415,-3392.4119656542694,-1939.4659447843267,-2221.0007737193623,774.1729353232763,366
563,2.9704458713531494,0.08777823284642622,0.11651482582092285,0.005704227242079938,70,166,"{'max_samples': 70, 'n_estimators': 166}",-1244.6511079271584,-1724.7151143159729,-2808.6028255411775,-3400.647718963525,-1935.2794890603395,-2222.7792511616344,776.9198221114244,376
564,3.02929573059082,0.014340048395320788,0.11329965591430664,0.0040389343493885555,70,167,"{'max_samples': 70, 'n_estimators': 167}",-1256.2078571297639,-1729.0045543967437,-2799.5389731257083,-3410.649830084393,-1934.0117555331394,-2225.8825940539496,775.2548629866641,391
565,3.0501343250274657,0.023577616288024336,0.10882730484008789,0.012620180711023736,70,168,"{'max_samples': 70, 'n_estimators': 168}",-1255.4936367860205,-1732.9075721466402,-2800.0739597679444,-3417.2559010668656,-1927.811041922237,-2226.7084223379416,777.5073532724795,396
566,3.0561322212219237,0.041752728056499135,0.10245318412780761,0.004701200525047837,70,169,"{'max_samples': 70, 'n_estimators': 169}",-1249.1260449383867,-1736.9112131146405,-2811.8649793825543,-3423.2085641810168,-1937.4264381600326,-2231.707447955326,781.4279892008215,436
567,2.9039955139160156,0.08986210637863695,0.1040269374847412,0.007614085846426413,70,170,"{'max_samples': 70, 'n_estimators': 170}",-1249.4918080703578,-1745.9751951282785,-2815.1641586752353,-3421.533953256596,-1938.2357223988136,-2234.080167505856,780.1140602993122,440
568,2.8623552322387695,0.07637393758481732,0.10959267616271973,0.009621475065310855,70,171,"{'max_samples': 70, 'n_estimators': 171}",-1252.3464466462297,-1738.8390336620844,-2819.6008168712187,-3427.4989584736177,-1943.189053234629,-2236.294861777556,782.3989822079669,449
569,3.0669572353363037,0.019653746549924953,0.11460084915161133,0.0058204343612205875,70,172,"{'max_samples': 70, 'n_estimators': 172}",-1250.054816348859,-1747.2871228175911,-2825.0077731912315,-3425.8028778923385,-1947.5104579598294,-2239.13260964197,781.8780437203844,457
570,3.1075308322906494,0.02556118927348477,0.10799784660339355,0.010856806362763672,70,173,"{'max_samples': 70, 'n_estimators': 173}",-1248.4658730601916,-1738.2982948024558,-2819.7263517649126,-3431.379682688918,-1948.132346807001,-2237.2005098246955,784.2780448786251,450
571,3.1350859642028808,0.010367379210240057,0.11578488349914551,0.006198233608924089,70,174,"{'max_samples': 70, 'n_estimators': 174}",-1239.8656567557496,-1734.3323910572824,-2818.2693653478404,-3440.356942524959,-1940.9803854283084,-2234.760948222828,789.9995158503705,444
572,3.172160291671753,0.021096257556743908,0.11396446228027343,0.004688283487248535,70,175,"{'max_samples': 70, 'n_estimators': 175}",-1236.9057283897664,-1739.1549866849516,-2819.6822211222084,-3449.3291143165275,-1944.7874142519636,-2237.9718929530836,792.8028927812591,453
