,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,0.11632442474365234,0.0035959855515900504,0.0014185905456542969,0.00235417359056455,0.3,2,82,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 82}",-716.4729517824919,-1068.04010758925,-2099.393943654903,-1527.299462401138,-1283.2050204905795,-1338.8822971836726,464.2688524150536,26
42,0.12485103607177735,0.00756703938863754,0.0016143798828125,0.0023548159474915285,0.3,2,84,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 84}",-715.9335182003911,-1067.274172359529,-2101.913895895356,-1524.787897291062,-1283.8129165765092,-1338.7444800645694,465.1122034958252,24
43,0.12913188934326172,0.00804557288519769,0.0008103847503662109,0.0016207695007324219,0.3,2,86,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 86}",-716.548577880046,-1066.5546826374066,-2102.3648446763973,-1524.9589487039316,-1280.6938865857906,-1338.2241880967144,465.2688328232987,21
44,0.1426389217376709,0.017131934718777202,0.0011028766632080079,0.0022057533264160153,0.3,2,88,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 88}",-718.6889066984168,-1063.9967215104682,-2101.0364786689406,-1523.1379410425866,-1287.1893185465601,-1338.8098732933945,464.26354536586337,25
45,0.11841840744018554,0.023323227963878874,0.002108049392700195,0.0022053340929251973,0.35,2,60,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 60}",-773.8367041487453,-1180.5976963197993,-2474.0006611360427,-1503.878765719091,-1154.5673144993686,-1417.3762283646095,576.7518701435862,48
46,0.10825285911560059,0.023669837009087955,0.0017986297607421875,0.00168203378549088,0.35,2,62,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 62}",-767.285159529775,-1190.5469459009207,-2485.555501344466,-1499.895531132384,-1154.3533794369125,-1419.5273034688914,581.5572541293565,52
47,0.09441232681274414,0.0027100551781546467,0.0007090091705322266,0.0008838435002811685,0.35,2,64,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 64}",-766.635577323957,-1193.6311153378176,-2483.916882193481,-1498.0951960996463,-1165.7058607555666,-1421.5969263420936,579.7928407659922,67
48,0.09573097229003906,0.0034302146307700525,0.0006090164184570313,0.0008127588104731837,0.35,2,66,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 66}",-765.3310354726974,-1194.8745901728198,-2475.996023862519,-1498.9330745948,-1163.397616263185,-1419.7064680732042,577.3171205633868,57
49,0.09580106735229492,0.005686384338901394,0.0012483596801757812,0.001633244470873757,0.35,2,68,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 68}",-767.4716383523462,-1205.9120692182692,-2475.1559905723243,-1497.2339804601006,-1157.4330990404374,-1420.6413555286956,576.1745356806888,61
50,0.097221040725708,0.0036223747408383852,0.001187753677368164,0.00188006342476574,0.35,2,70,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 70}",-762.1196049540613,-1207.5497265167837,-2477.3366397106865,-1494.891464578908,-1150.674204377096,-1418.5143280275072,578.6253679389134,49
51,0.10303668975830078,0.007215842497082867,0.0,0.0,0.35,2,72,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 72}",-763.3968120536213,-1207.4120142078577,-2480.251699787885,-1496.5956293820645,-1149.8097879238562,-1419.493188671057,579.53833727911,51
52,0.11060614585876465,0.007412324690792876,0.002018308639526367,0.00333184408404274,0.35,2,74,"{'learning_rate': 0.35, 'max_depth': 2, 'n_estimators': 74}",-763.9576512984489,-1212.9987393201186,-2480.554795278632,-1492.0327139521307,-1150.6273352718665,-1420.0342470242392,578.924502421371,59
