,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
554,0.42278637886047366,0.011700744291388591,0.003416585922241211,0.004213495865498669,0.05,5,34,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 34}",-1404.8629318099065,-2150.6658197447996,-3268.8666715417157,-2706.9991287244166,-3248.5598685840946,-2555.9908840809867,707.1111860058014,639
555,0.4385721206665039,0.006281631181903967,0.006397914886474609,0.004800041533984001,0.05,5,35,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 35}",-1410.289564441,-2174.4836488331507,-3253.8902208360246,-2697.433412919998,-3304.7171312006167,-2568.1627956461584,710.6474475503088,642
556,0.45323796272277833,0.010513556759038981,0.003939199447631836,0.0056872650122435815,0.05,5,36,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 36}",-1419.1885484221355,-2201.5137655698963,-3233.209781481237,-2680.209131253847,-3353.5763647058457,-2577.539518286592,710.7531310598647,646
557,0.45844578742980957,0.008238149173341149,0.006476688385009766,0.002734696457026524,0.05,5,37,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 37}",-1424.350623593752,-2214.3169076295862,-3210.078469676758,-2660.410951476039,-3391.9420811564596,-2580.219806706519,711.6128309521922,649
558,0.4738639831542969,0.007686358751955352,0.005527687072753906,0.0053289249475654814,0.05,5,38,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 38}",-1436.7186956283754,-2224.36250867649,-3191.48385400329,-2652.4594617191265,-3445.5418515218853,-2590.1132743098337,715.735195251639,654
559,0.48396954536437986,0.003602405418602477,0.010300540924072265,0.002752520845294193,0.05,5,39,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 39}",-1439.4259733915105,-2237.3028138490904,-3172.4830746406797,-2618.704002076286,-3492.732013184364,-2592.129575428386,721.5578646197775,657
560,0.4975435256958008,0.0032842619970590075,0.006554126739501953,0.002278701611666199,0.05,5,40,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 40}",-1443.6078745479685,-2246.6040165721397,-3149.232183952222,-2615.9599930789777,-3545.9186791928996,-2600.2645494688413,729.2193058185379,659
561,0.5119891166687012,0.006023841078467783,0.005799245834350586,0.0033717931172863387,0.05,5,41,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 41}",-1445.2731715961727,-2263.205736628138,-3132.4163341371477,-2603.6841673515887,-3586.079604181535,-2606.1318027789166,735.1829895715877,664
562,0.5235268115997315,0.01299330687510061,0.0072192192077636715,0.002790537235241905,0.05,5,42,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 42}",-1448.9671613544426,-2273.827439631127,-3114.4741575106236,-2603.518856084782,-3622.4691967516874,-2612.6513622665325,740.3518284359798,666
563,0.5330069065093994,0.0038536570566221786,0.002836275100708008,0.003531176229949223,0.05,5,43,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 43}",-1455.3042010473541,-2298.2657908010947,-3101.5020959699114,-2599.704719637458,-3663.338934471825,-2623.623148385529,745.7581200977813,669
564,0.5491735935211182,0.002833813018515816,0.004653787612915039,0.004740462207211133,0.05,5,44,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 44}",-1462.7288067037337,-2308.2586060491603,-3085.9902457031258,-2594.6510251930604,-3706.4743014997975,-2631.6205970297756,752.8612099972783,673
565,0.5619846820831299,0.009818387823991104,0.006439876556396484,0.006181241737823982,0.05,5,45,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 45}",-1465.5374455641509,-2321.297030395932,-3070.2110839934576,-2591.422072901468,-3733.1346729230854,-2636.320461155619,756.7365439192919,676
566,0.5662930011749268,0.00653953421931545,0.0060233592987060545,0.0032797313676228984,0.05,5,46,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 46}",-1472.4528926652044,-2327.5138794005134,-3062.8585346476366,-2588.0838763794995,-3764.7509888615264,-2643.132034390876,762.53972832596,677
567,0.5853140830993653,0.010455799773435333,0.003606891632080078,0.004417522028055314,0.05,5,47,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 47}",-1477.170669753791,-2337.4414571266652,-3051.220217310286,-2578.2630615082808,-3797.889386659248,-2648.396958471654,769.0230850924812,680
568,0.5953203201293945,0.01171677185969769,0.004881477355957032,0.0034097759536970526,0.05,5,48,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 48}",-1479.6875789015453,-2341.264670529597,-3031.701393381304,-2568.37958437859,-3835.49461466395,-2651.3055683709977,777.5211214429272,681
569,0.6025226593017579,0.01148259308635067,0.009722375869750976,0.003086875651539935,0.05,5,49,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 49}",-1486.0505583899171,-2350.2727091817296,-3020.8436763113755,-2558.7948866181055,-3847.8241359281637,-2652.757193285858,777.8435326581816,683
570,0.6159321784973144,0.011538966955963357,0.00564422607421875,0.0037903334228249334,0.05,5,50,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50}",-1493.3036871381705,-2362.4513035957343,-3009.3422250337976,-2556.105801164723,-3879.797756206335,-2660.200154627752,783.6396970109528,688
571,0.6317296504974366,0.017647972624281666,0.004845905303955078,0.003211680141642588,0.05,5,51,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 51}",-1495.331289046269,-2368.532168339991,-2995.736163629082,-2548.459893522359,-3891.5170277611455,-2659.915308459769,785.2643916402923,687
572,0.641874122619629,0.006466968112872404,0.0035123348236083983,0.002564217616970747,0.05,5,52,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 52}",-1496.9159310696978,-2382.506266481567,-2989.3490050461305,-2551.840295919438,-3911.4973131186207,-2666.421762327091,789.4271266987646,692
573,0.6589994907379151,0.007368257747684703,0.007243156433105469,0.0040398489390084565,0.05,5,53,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 53}",-1500.495286334856,-2391.095304647181,-2985.390753455674,-2551.6563137097246,-3924.3751835823896,-2670.602568345965,791.5125956760568,694
574,0.668412160873413,0.006298703688967511,0.005995798110961914,0.005314004527441059,0.05,5,54,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 54}",-1505.4630228273597,-2398.7320177890115,-2979.1407236017326,-2545.845800305094,-3949.6107675336143,-2675.7584664113624,797.2393440337737,701
575,0.6782022476196289,0.007833062267104151,0.006587028503417969,0.005206607034148772,0.05,5,55,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 55}",-1507.413478731481,-2402.144773965152,-2975.4127757801753,-2547.766275984267,-3954.934689981807,-2677.5343988885766,797.7900989773567,702
576,0.6916186809539795,0.008765900993205048,0.008833980560302735,0.004726833308858796,0.05,5,56,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 56}",-1511.2493972440186,-2405.0006659528767,-2968.7781814222076,-2542.1868799942254,-3967.9872846141566,-2679.040481845497,800.3617358710221,703
577,0.7019002914428711,0.010519316089166768,0.005437898635864258,0.0027969095202311422,0.05,5,57,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 57}",-1517.1696708755098,-2412.1161768707275,-2960.3097611967323,-2537.629844210008,-3990.7414875623135,-2683.5933881430583,805.0785831871688,709
578,0.7215052127838135,0.013314547885619409,0.005758094787597656,0.003072254318406975,0.05,5,58,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 58}",-1520.5802917027509,-2418.2223818416737,-2950.907526929238,-2535.7136087250356,-3999.3196113405893,-2684.948684107858,805.9122559815901,710
579,0.7252521991729737,0.013252686428504452,0.003309488296508789,0.0030611156028065877,0.05,5,59,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 59}",-1522.2486571871955,-2420.8397371992937,-2940.034564530776,-2528.97168258598,-4013.2746622427594,-2685.073860749201,809.3790639342527,711
580,0.7397160053253173,0.013414798107506513,0.007853269577026367,0.0016398230066438251,0.05,5,60,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 60}",-1523.0900636728334,-2423.046337212311,-2937.0612060560265,-2528.7697121328033,-4030.5418133891153,-2688.5018264926175,814.4959955289798,716
581,0.7535569667816162,0.0107279640362593,0.00522770881652832,0.0026214664487458706,0.05,5,61,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 61}",-1526.8513197010896,-2426.251728955498,-2932.9097665143117,-2530.0868379498543,-4039.549027319709,-2691.129736088092,815.8837628788065,718
582,0.7653264999389648,0.010681704830458478,0.009810066223144532,0.005679571672695086,0.05,5,62,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 62}",-1528.5781303037945,-2428.1855907353356,-2929.988452231344,-2528.8868448643193,-4049.7336500608276,-2693.074533639124,818.5142375782666,721
583,0.7774693489074707,0.012226989509136074,0.008056974411010743,0.0045857976983764825,0.05,5,63,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 63}",-1528.8002474576997,-2427.326080594291,-2925.0892854947683,-2525.2526606419256,-4056.8260536472953,-2692.658865567196,820.7276313514463,720
584,0.8019022941589355,0.01323872786315581,0.005370283126831054,0.004301013424373677,0.05,5,64,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 64}",-1530.5940782710354,-2424.130340160873,-2922.654932870789,-2523.1432288419733,-4074.7844078808375,-2695.061397605102,826.3628785000998,724
585,0.8048498153686523,0.009362255172194137,0.007275676727294922,0.002386118751879359,0.05,5,65,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 65}",-1533.7296582316676,-2423.8520266154105,-2920.7154161048115,-2524.677262961287,-4086.527918126592,-2697.900456407954,829.2569200977332,727
586,0.8205230712890625,0.01759364977885329,0.00817408561706543,0.004068252892624336,0.05,5,66,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 66}",-1535.6907295973422,-2425.399583254174,-2917.947091067503,-2515.9485282807027,-4097.4553512016855,-2698.4882566802817,832.4983335157228,728
587,0.8340291976928711,0.013490925358934284,0.005471944808959961,0.0037064751770894255,0.05,5,67,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 67}",-1537.437598847182,-2424.6538040596115,-2917.4949463966077,-2514.646748725097,-4112.795459987827,-2701.405711603265,837.2583681631311,731
588,0.8452706813812256,0.00635308237977085,0.005227804183959961,0.003345118617489015,0.05,5,68,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 68}",-1538.2179604770804,-2426.488619260325,-2916.40635899855,-2512.1653439656247,-4118.199345147335,-2702.295525569783,838.7994502099823,734
589,0.8546836376190186,0.005259805221216763,0.008643817901611329,0.0024230970534250616,0.05,5,69,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 69}",-1539.3522736601058,-2429.1069475008026,-2910.8818515540056,-2511.162783086333,-4123.657690025904,-2702.83230916543,839.9259430272047,735
590,0.8582033157348633,0.008306867614764913,0.004178667068481445,0.00316333520114053,0.05,5,70,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 70}",-1540.0263736737802,-2431.7983391332427,-2909.379486418694,-2509.688854192196,-4130.0394757682,-2704.1865058372227,841.7189928135738,736
591,0.871629285812378,0.007609424990053245,0.006159162521362305,0.003287627475365565,0.05,5,71,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 71}",-1539.8548844533348,-2435.638141349288,-2910.0748990333404,-2502.1160849715297,-4139.663394832993,-2705.4694809280973,845.1738877628497,737
592,0.8810084342956543,0.013458320418380219,0.004156923294067383,0.003201804098973378,0.05,5,72,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 72}",-1540.5603202262955,-2439.4476276500236,-2907.9956340174313,-2495.078372956964,-4150.452930258329,-2706.7069770218086,848.6497218478713,739
593,0.8973826885223388,0.006958706882678995,0.004366779327392578,0.003453994977537454,0.05,5,73,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 73}",-1542.112958101858,-2440.7533296123593,-2907.79274421223,-2487.382084974048,-4160.328720849061,-2707.673967549911,851.8874296862008,740
594,0.9137233257293701,0.014262130156354988,0.007115077972412109,0.0046428704710363145,0.05,5,74,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 74}",-1542.7746080415432,-2443.5546542105376,-2905.662043885262,-2481.699195435589,-4171.250863139515,-2708.988272942489,855.4603553380294,742
595,0.922044038772583,0.013561760600004568,0.004879283905029297,0.0022714432675118397,0.05,5,75,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 75}",-1543.5682735723312,-2442.9808648387634,-2904.2286106152847,-2475.76102756746,-4177.110132542268,-2708.7297818272214,857.5382107036678,741
596,0.9371065616607666,0.012188008075298348,0.007019329071044922,0.0042994530165038625,0.05,5,76,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 76}",-1544.3617990167652,-2448.402975562484,-2902.1302400308523,-2469.9336124373567,-4182.291619284547,-2709.4240492664007,858.9915333665357,743
597,0.9533190727233887,0.006853342929660213,0.005432415008544922,0.003453538582607569,0.05,5,77,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 77}",-1543.987906081471,-2449.4374301622274,-2900.8995410117,-2469.527742074823,-4191.127826337718,-2710.9960891335877,862.0303097384605,747
598,0.9540540218353272,0.015214641531912595,0.006154203414916992,0.002791270318622267,0.05,5,78,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 78}",-1544.6815651560396,-2451.067854106729,-2900.0166833816043,-2465.744076071221,-4192.9787925330875,-2710.8977942497363,862.5546099850186,746
599,0.9930768013000488,0.01111070515360992,0.005051851272583008,0.002685631209168244,0.05,5,79,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 79}",-1546.0393823418003,-2452.8596713063134,-2899.243957763791,-2461.2735071827274,-4202.049848373335,-2712.2932733935936,865.4236033753463,748
600,0.03544073104858399,0.004069317212434978,0.007429742813110351,0.0038440312864756196,0.1,2,5,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 5}",-2011.5823900153616,-2581.373638140903,-4865.346770104494,-4703.442825031145,-2020.8674087786778,-3236.522606414116,1281.5958292634716,1022
601,0.04734039306640625,0.00460295515631133,0.00567936897277832,0.004136955800431858,0.1,2,6,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 6}",-1771.3766483741122,-2342.998930239687,-4554.59070089154,-4395.888115945325,-1949.4394339777523,-3002.858765885683,1217.3790096376317,968
602,0.054505205154418944,0.006081572362610235,0.005430459976196289,0.0077194375818103985,0.1,2,7,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 7}",-1665.461030316248,-2209.5450192813696,-4433.510490474064,-4111.785551502341,-1731.4999462432806,-2830.3604075634607,1196.8322528029264,851
603,0.05938634872436523,0.005409347864096725,0.003460550308227539,0.0026684282058681928,0.1,2,8,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 8}",-1509.6267145938882,-2108.711383291884,-4234.381236468125,-3938.889921308403,-1684.186571689736,-2695.159165470407,1156.5072032238165,725
604,0.06616826057434082,0.004845494902855376,0.006015586853027344,0.004569395045486766,0.1,2,9,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 9}",-1408.9741538610544,-2086.4660871313918,-4147.63851938052,-3760.395446759276,-1599.0521712617647,-2600.5052756788014,1133.6540481738998,660
605,0.067356538772583,0.006076195034638398,0.007306337356567383,0.004940626691428126,0.1,2,10,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10}",-1282.1624690985236,-2017.0252627385864,-4021.9314978184425,-3523.5801294006037,-1537.004848823866,-2476.3408415760046,1095.896481987479,604
606,0.07567200660705567,0.0022130554256700333,0.005333423614501953,0.0012735697699986612,0.1,2,11,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 11}",-1273.0302391695955,-1972.6339400553293,-3841.09618855,-3495.238345206457,-1433.0201699671784,-2403.003776589712,1064.3319714077923,563
607,0.08638372421264648,0.005099247821530616,0.002336406707763672,0.00289568552308819,0.1,2,12,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 12}",-1196.3657515454797,-1947.9138185878207,-3781.4021168538334,-3335.988451093502,-1448.6833771404806,-2342.0707030442236,1032.0550187083124,495
608,0.08654851913452148,0.004124989931454067,0.0065610408782958984,0.004336145775265197,0.1,2,13,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 13}",-1134.472101289093,-1985.271651716478,-3622.6976077790596,-3195.4031655028607,-1377.2383340166793,-2263.0165720608343,985.2345130781181,387
609,0.10030341148376465,0.009384182222693988,0.004948902130126953,0.0034268814729130088,0.1,2,14,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 14}",-1149.0823904065646,-1932.072755411121,-3501.1766789183757,-3186.845757893889,-1380.1955921633044,-2229.874634958651,949.8162904709205,382
610,0.10217714309692383,0.004963996012671185,0.005606269836425782,0.003585353960490582,0.1,2,15,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 15}",-1125.7715110857714,-1907.792601608482,-3439.4845268626864,-3070.3437869809363,-1351.7505065429325,-2179.028586616162,922.0087214545874,372
611,0.10451421737670899,0.006027208548920851,0.005726432800292969,0.003795733703646133,0.1,2,16,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 16}",-1084.1328763575282,-1861.1541930673302,-3384.5934851197403,-3030.2763152079838,-1380.1737540590748,-2148.0661247623316,906.7773530071246,365
612,0.11629371643066407,0.0052258070404125915,0.007185459136962891,0.005870493629408889,0.1,2,17,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 17}",-1056.5395115270474,-1882.9676679237848,-3343.1090260575133,-3072.5421154259575,-1393.0277945354544,-2149.6372230939514,907.1451340144553,366
613,0.117822265625,0.006090913420203239,0.007801532745361328,0.0013738357437131654,0.1,2,18,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 18}",-1018.1689663693129,-1814.4174328435133,-3253.0427238135694,-3057.8622188056693,-1395.6541210517491,-2107.829092576763,893.8366724277284,355
614,0.12716059684753417,0.004643734579165382,0.004259777069091797,0.003988674344502675,0.1,2,19,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 19}",-959.8894570597934,-1731.6323479120492,-3210.2317156958056,-2949.08680985312,-1355.4057597206559,-2041.2492180482848,886.1458075496478,330
615,0.13016624450683595,0.006889692778978179,0.003986930847167969,0.0023503503810194067,0.1,2,20,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 20}",-959.6777416092061,-1703.1231196624751,-3209.4700526706233,-2894.824445443227,-1369.817323944481,-2027.3825366660021,874.907545799131,323
616,0.1347806930541992,0.008533185444191169,0.00849165916442871,0.0036065229952105472,0.1,2,21,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 21}",-937.3004062753882,-1670.7306969338356,-3179.8480910137378,-2890.2287894944902,-1351.4659650445665,-2005.9147897524035,876.6662976029385,309
617,0.14346351623535156,0.006208836330923378,0.00728764533996582,0.001798295226848122,0.1,2,22,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 22}",-927.2737299136139,-1660.7428294221204,-3148.8798265561386,-2838.5120958965495,-1350.4812919008264,-1985.1779547378494,861.3524895414768,276
618,0.1529374599456787,0.004239793073697565,0.004899930953979492,0.005250371872233802,0.1,2,23,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 23}",-897.8694627563331,-1654.2649115769989,-3116.3485268170307,-2779.097090707311,-1374.5793547737862,-1964.4318693262921,845.2545541366918,232
619,0.15700078010559082,0.005876502213663357,0.010150432586669922,0.006613079434614544,0.1,2,24,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 24}",-923.5878833683962,-1623.0392510539627,-3099.362596617981,-2783.8140981377314,-1398.7872670840084,-1965.7182192524156,834.1829125705668,234
620,0.16287355422973632,0.005574942134543437,0.005206251144409179,0.002689653211702289,0.1,2,25,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 25}",-930.4393385137586,-1555.5019250955247,-3033.494028537352,-2800.1241236646533,-1388.8998551064235,-1941.6918541835425,825.3836992855321,217
621,0.17325830459594727,0.007500522108340877,0.002889680862426758,0.004399460646533069,0.1,2,26,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 26}",-913.8421976209271,-1500.5742432435438,-3010.3183517148805,-2745.456120074605,-1393.2521153972637,-1912.6886056102437,816.7789730970958,171
622,0.17168521881103516,0.007474117853872576,0.007395696640014648,0.003990363128257754,0.1,2,27,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 27}",-915.1197240563619,-1518.6791621841974,-3021.685557471294,-2699.8981139968637,-1414.9395150985729,-1914.064414561458,805.941047116824,173
623,0.18007516860961914,0.006959849349061229,0.008272314071655273,0.0038689689512271153,0.1,2,28,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 28}",-908.381879167003,-1514.2185956569588,-3001.9111211404324,-2640.606472761698,-1459.78139478846,-1904.9798927029108,785.9399823915911,168
624,0.17788939476013182,0.004392087772102945,0.005169343948364258,0.004523350150848259,0.1,2,29,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 29}",-922.4386580581761,-1483.7799203053455,-2986.756105093717,-2618.623703294729,-1461.9528443969225,-1894.7102462297778,776.9259416383031,160
625,0.18685779571533204,0.00649854409738394,0.00837254524230957,0.0023696553288168453,0.1,2,30,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30}",-917.5291628280327,-1487.2551452579194,-2939.9254925711334,-2629.5952593005663,-1443.7193994329841,-1883.604891878127,768.9225607438996,150
626,0.19932479858398439,0.010207205771198746,0.0047187328338623045,0.0035104223849478423,0.1,2,31,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 31}",-905.3812715729553,-1499.477828864207,-2913.32202474985,-2597.253965292076,-1438.4308950784186,-1870.7731971115013,757.8184546513121,143
627,0.2056283950805664,0.004848004102683406,0.007320594787597656,0.010111212507530654,0.1,2,32,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 32}",-905.764147585737,-1495.7276385203913,-2881.7471163800424,-2560.084246553221,-1465.6615112237173,-1861.796932052622,739.301323734779,138
628,0.21569838523864746,0.0046759353528755794,0.007138824462890625,0.0042128130090731955,0.1,2,33,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 33}",-901.9570122780727,-1483.2702935856196,-2895.2483902189765,-2534.357155894328,-1471.2412537626647,-1857.214821147932,739.9139163233689,136
629,0.2202216625213623,0.008119834615864505,0.0061091423034667965,0.004452128368356619,0.1,2,34,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 34}",-904.2299484259489,-1473.073794540845,-2873.716157046277,-2533.320589497359,-1448.5626410545808,-1846.580626113002,736.5554487766708,130
630,0.22301063537597657,0.004685183820301388,0.005484724044799804,0.002828715089509159,0.1,2,35,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 35}",-902.6068896727314,-1463.7246367879293,-2873.369644417232,-2509.333123396508,-1421.50232790376,-1834.107324435632,736.3579737806288,125
631,0.23226699829101563,0.004216145278627543,0.007116889953613282,0.00301976417192119,0.1,2,36,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 36}",-889.3817286835922,-1473.762887050253,-2856.3573077519527,-2512.074833735125,-1424.6451056688454,-1831.2443725779535,734.1127792117953,123
632,0.23398008346557617,0.005567066251026698,0.004147672653198242,0.002725036189137265,0.1,2,37,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 37}",-883.7555723376503,-1492.1179424660993,-2838.3922660308735,-2485.8731656752434,-1425.7399099386953,-1825.1757712897124,723.8614823061472,121
633,0.24098639488220214,0.006444005243848789,0.004439306259155273,0.002394776536844406,0.1,2,38,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 38}",-888.1818033073034,-1513.704873718855,-2812.900561864815,-2455.1747632348765,-1404.599490346732,-1814.9122984945163,710.4686511817828,117
634,0.24726037979125975,0.004935162841282495,0.005455398559570312,0.003378263727525337,0.1,2,39,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 39}",-889.3576193390703,-1525.1827318611608,-2799.1392535990835,-2425.033187796886,-1429.8891968642188,-1813.7203978920838,697.1055257648441,116
635,0.25548734664916994,0.005021577378120737,0.005112791061401367,0.003300729945658273,0.1,2,40,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 40}",-882.6427339949583,-1521.6347654426802,-2751.5775527809114,-2402.8576615779875,-1443.0239336882107,-1800.34732949695,680.4998258798786,108
636,0.2518446445465088,0.004762964370493767,0.00652461051940918,0.0036463079387961195,0.1,2,41,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 41}",-888.8301428553068,-1533.1424032172945,-2702.028332354214,-2376.9556091412096,-1438.4052926564161,-1787.8723560448882,659.9987434015814,99
637,0.2589674472808838,0.012885828262649317,0.008981657028198243,0.003563224626399802,0.1,2,42,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 42}",-877.1578262584328,-1534.4045908992723,-2708.691114555161,-2349.4953613838948,-1422.3457906717608,-1778.4189367537044,661.8364274040069,87
638,0.267902135848999,0.0059202442037628485,0.008746576309204102,0.0049432936823638595,0.1,2,43,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 43}",-862.6702559472529,-1567.106172898436,-2685.798403509799,-2343.9353247773624,-1451.9828190692544,-1782.2985952404208,653.1279036390706,91
639,0.26451597213745115,0.0070011516879827235,0.004179668426513672,0.003907329857217697,0.1,2,44,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 44}",-853.8051941477461,-1552.8829028078108,-2709.201290867905,-2341.5204163883654,-1435.452078851045,-1778.5723766125743,664.3556714022436,88
640,0.2847550868988037,0.006000236938781004,0.0028654098510742187,0.00216270342640033,0.1,2,45,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 45}",-845.1742810351898,-1574.1591670720436,-2723.472298193582,-2334.1771033108266,-1422.4484464917439,-1779.8862592206774,669.5319053432106,89
641,0.28599839210510253,0.00729871083414884,0.003547000885009766,0.0026560962086136985,0.1,2,46,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 46}",-849.2926892572319,-1582.890412752427,-2696.3275535737844,-2390.38117605342,-1408.833900997931,-1785.5451465269587,671.5504721124396,94
642,0.2818752765655518,0.0058991193393152595,0.004484319686889648,0.0033984507973602385,0.1,2,47,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 47}",-851.0202548104946,-1578.535700606979,-2700.4714337365854,-2409.7317306368313,-1414.3451636990021,-1790.8208566979781,675.3575273009313,102
643,0.29898862838745116,0.0067193309462648485,0.004681873321533203,0.003455891742064261,0.1,2,48,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 48}",-857.6920542379399,-1586.080461340437,-2663.7078569966743,-2405.454101843788,-1404.0392868606289,-1783.3947522558938,663.5778749220792,92
644,0.3093564987182617,0.0062331574313580695,0.00724177360534668,0.0024056477040989735,0.1,2,49,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 49}",-871.4054682339563,-1599.780299082871,-2651.977002641604,-2383.3206507206874,-1397.035402791151,-1780.703764694054,652.5369370031551,90
645,0.3179266929626465,0.004437983101988459,0.004978561401367187,0.0031948175451533417,0.1,2,50,"{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50}",-875.8951930871104,-1608.9862511854744,-2662.7774200502818,-2426.5440931825733,-1388.2750037990295,-1792.4955922608938,662.8173527398625,103
